o	ɔ	
o	ɔ	
kʰ r	c ∅	. _
u ̝ d	i ɲ	
u ̝ d	i ɲ	
ɾ	l ̠	
ɾ	l ̠	
p	ɸ	
p	ɸ	
e aː t ̚	æ i ∅	.ʲ _ .
e aː t ̚	æ i ∅	.ʲ _ .
e aː t ̚	æ i ∅	.ʲ _ .
t͡s ⁿ r	dʲ ∅	. _
d͡z	tʰ	. _
a	e	_ d
a	e	_ d
a	e	_ d
a	e	_ d
j	θ	
j	θ	
i i	ɛ	
i i	ɛ	
ɪ̆ w ɐ	∅ u a	. ɱ _ n .
a u	a o	
a u	a o	
a u	a o	
a u	a o	
a u	a o	
a u	a o	
i ̝ o	i	
i ̝ o	i	
i ̝ o	i	
i ̝ o	i	
i ̝ o	i	
i ̝ o	i	
i ̝ o	i	
i ̝ o	i	
t	ʃ	_ u
fʰ	f	
g	∅	_ o
g	∅	_ o
g	∅	_ o
g	∅	_ o
g	∅	_ o
g	∅	_ o
g	∅	_ o
g	∅	_ o
g	∅	_ o
b	j	_ u
b	j	_ u
b	j	_ u
b	j	_ u
a i	ɛ	
a i	ɛ	
a i	ɛ	
a i	ɛ	
ɟ	c	. _
ɟ	c	. _
ɟ	c	. _
ɟ	c	. _
ɟ	c	. _
ɟ	c	. _
iʔ i	í ∅ ∅	_ #
r	∅	. kʰ _
r	∅	. kʰ _
r	∅	. kʰ _
d	d ̠	_ ɪ
d	d ̠	_ ɪ
d	d ̠	_ ɪ
b	β	# _
b	β	# _
b	β	# _
b	β	# _
b	β	# _
b	β	# _
b	β	# _
p t	h ∅	. _
pʰ r	pʰʲ ∅	. _
pʰ r	pʰʲ ∅	. _
pʰ r	pʰʲ ∅	. _
pʰ r	pʰʲ ∅	. _
gʷ r	∅ l	. _
c	t	_ .
u e	o	
u e	o	
u e	o	
u e	o	
u e	o	
u e	o	
u e	o	
o u ̝	u i	
ɓ l	ɗ ∅	. _
u a	u ɑ	. ∅ _ n .
e	eː	
e	eː	
e	eː	
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
d	r	_ ü
θ	ð	
θ	ð	
u m	e ∅	
u i	ɔ	
u i	ɔ	
u i	ɔ	
z	h	
k	ʔ	# _
k	ʔ	# _
e	y	# _ u
ɪ ə̆ u	ɪ̆ ∅ u	. ∅ _ k ̚ .
d	ʔ	# _ #
d	ʔ	# _ #
d	ʔ	# _ #
d	ʔ	# _ #
d	ʔ	# _ #
d	ʔ	# _ #
u a	u	
u a	u	
n	ɲ	# _ i ̝ ̝
o i	ɔ e	
a a	a	
a a	a	
a a	a	
a a	a	
a a	a	
a a	a	
a a	a	
a a	a	
a a	a	
a a	a	
ʒ	s ʼ	
u ̝	∅	
u ̝	∅	
c	t͡s	# _ i
c	t͡s	# _ i
i	ɛ	
i ∅	ə ɹ	n ʑ _ .
e o	ɛ i	
ṕ	p	
d	t	# _
d	t	# _
d	t	# _
d	t	# _
d	t	# _
d	∅	
j	l	# _
j	l	# _
j	l	# _
p	ȹ ͡ f	# _ u i ̝
c	h	_ u
l	ŋʷ	. _
o o	w a	
o o	w a	
o o	w a	
o o	w a	
u a	ɔ a	
c ͡ ɕ	t	
c ͡ ɕ	t	
ɟ	d͡z	# n _
ɟ	d͡z	# n _
d	dʲ	# _
∅	ð	a _ o
g	j	# n _
d	d ̠	_ ü
d	d ̠	_ ü
d	d ̠	_ ü
r	ɣ	. pʰ _
j	ɟ	# _
k	g	# n _
k	g	# n _
k	ʃ	_ e
k	ʃ	_ e
k	ʃ	_ e
k	ʃ	_ e
k	ʃ	_ e
d	t	
c	t̠͡ʃ	# _
c	t̠͡ʃ	# _
c	t̠͡ʃ	# _
c	t̠͡ʃ	# _
c	t̠͡ʃ	# _
c	t̠͡ʃ	# _
∅	w	_ i
∅	w	_ i
u ̝ a	u	
u ̝ a	u	
u ̝ a	u	
u ̝ a	u	
u ̝ a	u	
u ̝ a	u	
u ̝ a	u	
u ̝ a	u	
d	ɽ	_ u
d	ɽ	_ u
d	ɽ	_ u
d	ɽ	_ u
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
r	∅	
c	ʃ	# _
f	w	
g	d̠͡ʒ	# _ u ̝ d
g	d̠͡ʒ	# _ u ̝ d
u ̝ a	∅ a	
u ̝ a	∅ a	
o i ̝	ɔ ɔ	
o i ̝	ɔ ɔ	
ɓ l	b ɐ	. _
c	cʰ	
i ̝ i ̝	i ə	
g	∅	_ ɔ
g	∅	_ ɔ
g	∅	_ ɔ
g	∅	_ ɔ
g	∅	_ ɔ
g	∅	_ ɔ
g	∅	_ ɔ
g	∅	_ ɔ
g	∅	_ ɔ
tʰ	t ̠ʰʲ	. _ ɪ̆
a … a	a … ə	
a … a	a … ə	
a … a	a … ə	
a … a	a … ə	
b r	pʲ ∅	. _
b r	pʲ ∅	. _
b r	pʲ ∅	. _
b r	pʲ ∅	. _
i	ə	
i	ə	
i	ə	
i	ə	
i	ə	
i	ə	
i	ə	
i	ə	
gʷ	k	
gʷ	k	
gʷ	k	
gʷ	k	
ɟ	z	# n _
ɟ	z	# n _
ɟ	z	# n _
ɟ	z	# n _
ɟ	z	# n _
ɟ	z	# n _
ɟ	z	# n _
k	∅	
k	∅	
k	∅	
k	∅	
l	∅	. n _
e a	ɛ	
e a	ɛ	
e a	ɛ	
b r	pʰ r	. _
ɓ	m	. _
ɓ	m	. _
e d	e ∅	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
d	d͡r	
b	d͡z	_ i ̝
b	d͡z	_ i ̝
b	d͡z	_ i ̝
b	d͡z	_ i ̝
u ̝ i ̝	u ə	
u	o	
u	o	
u	o	
u	o	
u	o	
u	o	
u	o	
u	o	
u	o	
u	o	
u	o	
k	w	# _ u
k	w	# _ u
k	w	# _ u
k	w	# _ u
k	w	# _ u
k	w	# _ u
j ∅ u k ̚	∅ o u ∅	. ∅ _ .
u	ɨ	_ j
u	ɨ	_ j
e o	e a	
e o	e a	
ŋ	ɲ	
ŋ	ɲ	
ŋ	ɲ	
ŋ	ɲ	
c	h	_ i
u u	o a	
b	f	_ ü
b	f	_ ü
b	f	_ ü
b	f	_ ü
b	f	_ ü
b	f	_ ü
b	f	_ ü
b	f	_ ü
b	f	_ ü
i a	ə	
i a	ə	
i a	ə	
i a	ə	
i a	ə	
i a	ə	
i a	ə	
i a	ə	
b	h	_ u
b	h	_ u
b	h	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
c	f	_ u
xʷ	w	. _
xʷ	w	. _
e a	e e	
e a	e e	
ɓ l	b ∅	. _
ɓ l	b ∅	. _
ɓ l	b ∅	. _
ɓ l	b ∅	. _
ɓ l	b ∅	. _
ɓ l	b ∅	. _
p t	tʰ ∅	. _
u i	u u	
g	f	# _
ɪ̆ u ə̆	∅ u ə	. ɱ _ n .
g	ɟ	# _
g	ɟ	# _
g	ɟ	# _
o a	u ə	
o a	u ə	
u ɑ k ̚	u o ∅	. _ .
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
d	v	_ u
j	s	
j	s	
j	s	
j	s	
j	s	
j	s	
j	s	
j	s	
j	s	
j	s	
j	s	
j	s	
c	k	_ .
e d	i ɲ	
v l	d ∅	. _
e	∅	o _
d	d͡z	# _ i ̝ ̝
gʷ r	cʷ ∅	. _
a a	i ə	
g	d͡z	_ i ̝
g	d͡z	_ i ̝
g	d͡z	_ i ̝
g	d͡z	_ i ̝
ʒ	z	# _
a i ̝	a ə	
e aː t ̚	æ i ∅	.ʰ _ .
e aː t ̚	æ i ∅	.ʰ _ .
g r	kʰ l	. _
j	g	Ṽ _ Ṽ
a a	a u	
a a	a u	
ɑ̆	ɑ	. ∅ _ k ̚ .
b	v	# m _ i ̝
ɪ̆ ɐ m	i a n	. ∅ _ .
m	ɱ	. _ ɪ̆ w̆ u
t	z	_ ɪ
i u	e e	
g	x	_ ü
u ̝ u ̝	u	
u ̝ u ̝	u	
u ̝ u ̝	u	
u ̝ u ̝	u	
u ̝ u ̝	u	
u ̝ u ̝	u	
u ̝ u ̝	u	
u ̝ u ̝	u	
i ̝ u	e u	
i ̝ u	e u	
c	t ̪	
c	t ̪	
c	t ̪	
c	t ̪	
c	t ̪	
c	t ̪	
c	t ̪	
c	t ̪	
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
p	f	_ u ̝
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
b	∅	_ ɔ
u i ̝	u ə	
o u ̝	o o	
d	d͡z	# _ u ̝
d	d͡z	# _ u ̝
n ɗ	ʔ n	
ɣʰ	kʰ	. _
e e	ɥ e	
u u	u e	
r	ɬ	. _
d	ɽ	_ ʊ
d	ɽ	_ ʊ
d	ɽ	_ ʊ
d	ɽ	_ ʊ
u i	y	
t	t͡s	# _ u i ̝
g	r	_ ü
i u	e ɔ	
u ̝ i	u i	
u ̝ i	u i	
u ̝ i	u i	
u ̝ i	u i	
u ̝ i	u i	
c	s	_ #
c	s	_ #
c	s	_ #
c	s	_ #
c	s	_ #
c	s	_ #
c	s	_ #
ɪ̆ w e	∅ e i	. ∅ _ .
ʃ	ʂ	
d	z	_ u
d	z	_ u
d	z	_ u
d	z	_ u
d	z	_ u
d	z	_ u
d	z	_ u
d	z	_ u
d	z	_ u
a	∅	e _
a	∅	e _
a	∅	e _
a	∅	e _
m ʔ m	m	
ʔʲ	ʄ	. _
u i	o o	
ʃ	s	
ʃ	s	
ʃ	s	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
d	l	
m l	∅ l	. _
m l	∅ l	. _
m l	∅ l	. _
m l	∅ l	. _
m l	∅ l	. _
p	mʰ	_ ü
u ̝	ʊ	
d	ȹ	_ u
d	ȹ	_ u
d	ȹ	_ u
i a	a a	
ə u	ɑ u	. ∅ _ .
z	ð	. _
a	i	
d	d͡z	# N _ i ̝
d	d͡z	# N _ i ̝
d	d͡z	# N _ i ̝
d	d͡z	# N _ i ̝
d	d͡z	# N _ i ̝
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
j	z	_ ɪ
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
c	ʃ	_ i
ɟ	∅	
ɟ	∅	
ɟ	∅	
ɟ	∅	
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
d	f	_ ʊ
b	p	# m _
o a	o ə	
o ∅ d	w e ɲ	
o ∅ d	w e ɲ	
ɣʷ	kʷʰ	. _
ɣʷ	kʷʰ	. _
ɣʷ	kʷʰ	. _
ɣʷ	kʷʰ	. _
x	ʃ	
n	l	# _
n	l	# _
n	l	# _
n	l	# _
n	l	# _
n	l	# _
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
j	z	
d͡z	ʃ	. _
d͡z	ʃ	. _
d͡z	ʃ	. _
t	z	_ i
i o	e ɔ	
i ̝ a	i i	
i ̝ a	i i	
i ̝ a	i i	
y	t̠͡ʃ	
y	t̠͡ʃ	
y	t̠͡ʃ	
y	t̠͡ʃ	
y	t̠͡ʃ	
y	t̠͡ʃ	
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
g	v	_ ʊ
i ̝ o	i u	
i ̝ o	i u	
i ̝ o	i u	
i ̝ o	i u	
i ̝ o	i u	
m	ɱ	. _ ɪ̆ ɪ̆ u
o o	ɔ e	
d	t͡s	# _
d	t͡s	# _
d	t͡s	# _
d	t͡s	# _
m ɓ	ʔ m	
p ̚	∅	. ∅ i e _ .
o a	o i	
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
x	kʰ	. _
d̠͡ʒ	d	
d̠͡ʒ	d	
d̠͡ʒ	d	
d̠͡ʒ	d	
g	j	_ i
g	j	_ i
g	j	_ i
g	j	_ i
g	j	_ i
g	j	_ i
g	j	_ i
g	j	_ i
g	j	_ i
a e	a u	
tʰ	f	
ɗ	r	_ i
g	x	_ ɪ
u ̝ u ̝	u a	
p	ɸ	_ u
b	ɓ	_ a
t͡s r	t ∅	
o i	ɔ i	
o i	ɔ i	
k	t̠͡ʃ	# _ i ̝
k	t̠͡ʃ	# _ i ̝
k	t̠͡ʃ	# _ i ̝
k	t̠͡ʃ	# _ i ̝
gʷ	g	
gʷ	g	
d͡z	s	. _
d͡z	s	. _
d͡z	s	. _
d͡z	s	. _
d͡z	s	. _
d͡z	s	. _
d͡z	s	. _
d͡z	s	. _
d͡z	s	. _
i a	e	
i a	e	
i a	e	
i a	e	
i a	e	
i a	e	
i a	e	
b	d͡z	_ ɪ
ɗ	∅	
r	ð	. _
r	ð	. _
r	ð	. _
c	θ	_ ü
d	t	_ Ṽ
u ̝ o	u u	
u ̝ o	u u	
i i	i ə	
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
t	f	_ u ̝
g	s	_ u
ç	θ	
t	t͡s	# _ u i
t	t͡s	# _ u i
g	∅	_ ü
r	l	. p _
d	s	_ ʊ
e a	e ə	
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
g	f	_ u
u ̝ o	∅	
e	i	# _ i
g	w	# _ o
n	l	. _
n	l	. _
n	l	. _
ɣ	ɟ	. _
o o	o ə	
o d	eː ∅	
xʷ	kʷ	_ a
xʷ	kʷ	_ a
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
d	r	_ i
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
c	t ̪ ͡ s ̪ʰ	
d	ṛ	_ ʊ
d	ṛ	_ ʊ
d	ṛ	_ ʊ
d	ṛ	_ ʊ
i o	e	
i o	e	
n	∅	# _
n	∅	# _
n	∅	# _
n	∅	# _
n	∅	# _
n	∅	# _
n	∅	# _
e a	i a	
g	j	_ u
g	j	_ u
g	j	_ u
g	j	_ u
g	j	_ u
u	o	# _ e
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
t	c	_ u
s	θ	
d̠͡ʒ	y	
d	c	_ i
∅ ĕ	ɪ̆ e	. t͡s _ t ̚ .
∅ ĕ	ɪ̆ e	. t͡s _ t ̚ .
∅ ĕ	ɪ̆ e	. t͡s _ t ̚ .
u ̝ u ̝	y	
m l	∅ l	
i i	i	
i i	i	
i i	i	
i i	i	
t̠͡ʃʲ	ʈ͡ʂ	
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
b	v	_ ʊ
r	n	_ Ṽ
ᶑ ∅	t l	. _
ɪ̆ a	ɪ̆ e	. ∅ _ .
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
c	t͡s	# _
ɲ	ŋʲ	. _
ɲ	ŋʲ	. _
t	ʃ	_ i
t	ʃ	_ i
t	ʃ	_ i
t	ʃ	_ i
t	ʃ	_ i
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
a i ̝	a i	
t	t̠͡ʃ	
t	t̠͡ʃ	
w ɐ i	u a i	. ∅ _ .
u o	u ∅	. ∅ _ ŋ .
a i	a e	
a i	a e	
a i	a e	
a i	a e	
a i	a e	
a i	a e	
a i	a e	
n	nʲ	# _ u i ̝
u ̝ d	jː ∅	
d	ʔ	
s	ʃ	
j	∅	_ i
j	∅	_ i
p	v	# N _
p	v	# N _
p	v	# N _
p	v	# N _
g	k	_ #
g	k	_ #
g	k	_ #
g	k	_ #
g	k	_ #
i o	i ɛ	
t	t̠͡ʃ	_ i
t	t̠͡ʃ	_ i
e o	e	
e o	e	
e o	e	
e o	e	
t	c	_ i
k	d ̠	_ i
ʊ	o	
j	d ̠	_ ü
n	d	# _
n	d	# _
n	d	# _
n	d	# _
b	pʰ	
b	pʰ	
u u	o	
u u	o	
u u	o	
u u	o	
u u	o	
u u	o	
u u	o	
e m	i ∅	
g	ŋ	# _
g	ŋ	# _
g	ŋ	# _
g	ŋ	# _
g	ŋ	# _
g	ŋ	# _
g	ŋ	# _
d	d͡z	# _
d	d͡z	# _
d	d͡z	# _
d	d͡z	# _
d	d͡z	# _
kʷ i	k u	
p	∅	. _ t
p	∅	. _ t
p	∅	. _ t
d	d͡z	# _ u ̝ ̝
d	d͡z	# _ u ̝ ̝
a i	a ə	
a i	a ə	
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
b	∅	_ o
cʰ r	ʃʰ ∅	. _
cʰ r	ʃʰ ∅	. _
cʰ r	ʃʰ ∅	. _
t	r	_ i
e e	ɛ o	
u ̝	yː	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
i a	e a	
ɑ u	a u	. ∅ _ .
t͡s ⁿ	p	. _ r
k n	∅ n	. _
k n	∅ n	. _
k n	∅ n	. _
k n	∅ n	. _
u	o	a _
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
p	b	
ŏ	u	. ∅ _ k ̚ .
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
k	∅	# _
ɐ	ə	. ∅ _ ŋ .
w ɐ	∅ u	. ∅ _ ŋ .
ᶑ ∅	r ∅	. _
a o	a a	
a o	a a	
a o	a a	
a o	a a	
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
ɗ	∅	_ o
u ̝ i	u e	
u ̝ i	u e	
s	tʲ	_ u
e o	ɔ ɔ	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
c	h	
t	t ̠ʲ	. _ ɪ̆ .
i a	i	
i a	i	
u i	o e	
u i	o e	
u i	o e	
u i	o e	
u i	o e	
u i	o e	
u i	o e	
u i	o e	
b r	p ɐ	. _
u	yː	
u ∅ d	ɥ e ɲ	
v r	d ∅	. _
p	f	# _ u i ̝
p	f	# _ u i ̝
p	f	# _ u i ̝
p	β	_ i
p	β	_ i
ɓ l	d ∅	. _
ɓ l	d ∅	. _
ɓ l	d ∅	. _
ɓ l	d ∅	. _
ɓ l	d ∅	. _
ɓ l	d ∅	. _
ɓ l	d ∅	. _
ɓ l	d ∅	. _
ɓ l	d ∅	. _
b	z	_ u
b	z	_ u
b r	pʰ ∅	. _
b r	pʰ ∅	. _
a	i	j _
ɓ̥ˀ	ɓˀ	# _
ɓ̥ˀ	ɓˀ	# _
ɓ̥ˀ	ɓˀ	# _
